categoria,probabilidade,recomendacoes,consumo_estimado_kwh,custo_estimado_mensal,alerta_consumo_alto,id_cliente
Moderado,0.82,"['Seu consumo está na média do seu perfil, mas ainda há espaço pra economizar.', ""Sua maior fonte de consumo é a categoria 'Banheiro': Reduza o tempo de banho e evite usar o chuveiro elétrico na potência máxima, especialmente entre 17h30-20h30.""]",1940.66,1455.5,False,920
Eficiente,0.54,"['Parabéns! Seu consumo está dentro do esperado para o seu perfil. Continue assim.', ""Sua maior fonte de consumo é a categoria 'Climatizacao': Ajuste o ar-condicionado para 23-24°C e evite deixá-lo ligado sem necessidade.""]",3336.6,2502.45,False,921
Moderado,0.75,"['Seu consumo está na média do seu perfil, mas ainda há espaço pra economizar.', ""Sua maior fonte de consumo é a categoria 'Banheiro': Reduza o tempo de banho e evite usar o chuveiro elétrico na potência máxima, especialmente entre 17h30-20h30.""]",820.66,615.5,False,922
Eficiente,0.5,"['Parabéns! Seu consumo está dentro do esperado para o seu perfil. Continue assim.', ""Sua maior fonte de consumo é a categoria 'Climatizacao': Ajuste o ar-condicionado para 23-24°C e evite deixá-lo ligado sem necessidade.""]",3639.35,2729.51,False,923
Moderado,0.67,"['Seu consumo está na média do seu perfil, mas ainda há espaço pra economizar.', ""Sua maior fonte de consumo é a categoria 'Banheiro': Reduza o tempo de banho e evite usar o chuveiro elétrico na potência máxima, especialmente entre 17h30-20h30.""]",2116.32,1587.24,False,924
Ineficiente,0.51,"['Seu consumo está acima do esperado para o seu tipo de imóvel — dá pra economizar bastante.', ""Sua maior fonte de consumo é a categoria 'TI': Desligue computadores e servidores quando não estiverem em uso.""]",7195.45,5396.59,True,925
Moderado,0.78,"['Seu consumo está na média do seu perfil, mas ainda há espaço pra economizar.', ""Sua maior fonte de consumo é a categoria 'Banheiro': Reduza o tempo de banho e evite usar o chuveiro elétrico na potência máxima, especialmente entre 17h30-20h30.""]",2182.94,1637.2,False,926
Moderado,0.65,"['Seu consumo está na média do seu perfil, mas ainda há espaço pra economizar.', ""Sua maior fonte de consumo é a categoria 'Cozinha': Concentre o uso de forno elétrico/airfryer fora do horário de ponta da Light (17h30-20h30).""]",2815.2,2111.4,False,927
Ineficiente,0.79,"['Seu consumo está acima do esperado para o seu tipo de imóvel — dá pra economizar bastante.', ""Sua maior fonte de consumo é a categoria 'Banheiro': Reduza o tempo de banho e evite usar o chuveiro elétrico na potência máxima, especialmente entre 17h30-20h30.""]",8308.28,6231.21,True,928
Eficiente,0.51,"['Parabéns! Seu consumo está dentro do esperado para o seu perfil. Continue assim.', ""Sua maior fonte de consumo é a categoria 'TI': Desligue computadores e servidores quando não estiverem em uso.""]",6378.92,4784.19,False,929
Moderado,0.69,"['Seu consumo está na média do seu perfil, mas ainda há espaço pra economizar.', ""Sua maior fonte de consumo é a categoria 'Cozinha': Concentre o uso de forno elétrico/airfryer fora do horário de ponta da Light (17h30-20h30).""]",1565.22,1173.92,False,930
Moderado,0.67,"['Seu consumo está na média do seu perfil, mas ainda há espaço pra economizar.', ""Sua maior fonte de consumo é a categoria 'Cozinha': Concentre o uso de forno elétrico/airfryer fora do horário de ponta da Light (17h30-20h30).""]",1370.25,1027.69,False,931
Moderado,0.66,"['Seu consumo está na média do seu perfil, mas ainda há espaço pra economizar.', ""Sua maior fonte de consumo é a categoria 'Banheiro': Reduza o tempo de banho e evite usar o chuveiro elétrico na potência máxima, especialmente entre 17h30-20h30.""]",3628.8,2721.6,False,932
Moderado,0.77,"['Seu consumo está na média do seu perfil, mas ainda há espaço pra economizar.', ""Sua maior fonte de consumo é a categoria 'Cozinha': Concentre o uso de forno elétrico/airfryer fora do horário de ponta da Light (17h30-20h30).""]",3152.68,2364.51,False,933
Moderado,0.48,"['Seu consumo está na média do seu perfil, mas ainda há espaço pra economizar.', ""Sua maior fonte de consumo é a categoria 'Iluminacao': Troque lâmpadas convencionais por LED, que consomem bem menos.""]",4574.68,3431.01,False,934
Moderado,0.44,"['Seu consumo está na média do seu perfil, mas ainda há espaço pra economizar.', ""Sua maior fonte de consumo é a categoria 'TI': Desligue computadores e servidores quando não estiverem em uso.""]",5725.54,4294.16,False,935
Ineficiente,0.53,"['Seu consumo está acima do esperado para o seu tipo de imóvel — dá pra economizar bastante.', ""Sua maior fonte de consumo é a categoria 'TI': Desligue computadores e servidores quando não estiverem em uso.""]",10038.75,7529.06,True,936
Eficiente,0.86,"['Parabéns! Seu consumo está dentro do esperado para o seu perfil. Continue assim.', ""Sua maior fonte de consumo é a categoria 'Cozinha': Concentre o uso de forno elétrico/airfryer fora do horário de ponta da Light (17h30-20h30).""]",78.36,58.77,False,937
Moderado,0.46,"['Seu consumo está na média do seu perfil, mas ainda há espaço pra economizar.', ""Sua maior fonte de consumo é a categoria 'TI': Desligue computadores e servidores quando não estiverem em uso.""]",7239.3,5429.48,False,938
Moderado,0.68,"['Seu consumo está na média do seu perfil, mas ainda há espaço pra economizar.', ""Sua maior fonte de consumo é a categoria 'Banheiro': Reduza o tempo de banho e evite usar o chuveiro elétrico na potência máxima, especialmente entre 17h30-20h30.""]",3758.67,2819.0,False,939
Moderado,0.8,"['Seu consumo está na média do seu perfil, mas ainda há espaço pra economizar.', ""Sua maior fonte de consumo é a categoria 'Banheiro': Reduza o tempo de banho e evite usar o chuveiro elétrico na potência máxima, especialmente entre 17h30-20h30.""]",2310.85,1733.14,False,940
Moderado,0.77,"['Seu consumo está na média do seu perfil, mas ainda há espaço pra economizar.', ""Sua maior fonte de consumo é a categoria 'Banheiro': Reduza o tempo de banho e evite usar o chuveiro elétrico na potência máxima, especialmente entre 17h30-20h30.""]",2927.1,2195.32,False,941
Moderado,0.81,"['Seu consumo está na média do seu perfil, mas ainda há espaço pra economizar.', ""Sua maior fonte de consumo é a categoria 'Cozinha': Concentre o uso de forno elétrico/airfryer fora do horário de ponta da Light (17h30-20h30).""]",1344.92,1008.69,False,942
Ineficiente,0.79,"['Seu consumo está acima do esperado para o seu tipo de imóvel — dá pra economizar bastante.', ""Sua maior fonte de consumo é a categoria 'Iluminacao': Troque lâmpadas convencionais por LED, que consomem bem menos.""]",6336.6,4752.45,True,943
Eficiente,0.65,"['Parabéns! Seu consumo está dentro do esperado para o seu perfil. Continue assim.', ""Sua maior fonte de consumo é a categoria 'TI': Desligue computadores e servidores quando não estiverem em uso.""]",4270.86,3203.15,False,944
Moderado,0.47,"['Seu consumo está na média do seu perfil, mas ainda há espaço pra economizar.', ""Sua maior fonte de consumo é a categoria 'Iluminacao': Troque lâmpadas convencionais por LED, que consomem bem menos.""]",4470.75,3353.06,False,945
Moderado,0.59,"['Seu consumo está na média do seu perfil, mas ainda há espaço pra economizar.', ""Sua maior fonte de consumo é a categoria 'Cozinha': Concentre o uso de forno elétrico/airfryer fora do horário de ponta da Light (17h30-20h30).""]",2432.34,1824.25,False,946
Eficiente,0.54,"['Parabéns! Seu consumo está dentro do esperado para o seu perfil. Continue assim.', ""Sua maior fonte de consumo é a categoria 'Banheiro': Reduza o tempo de banho e evite usar o chuveiro elétrico na potência máxima, especialmente entre 17h30-20h30.""]",509.7,382.27,False,947
Moderado,0.84,"['Seu consumo está na média do seu perfil, mas ainda há espaço pra economizar.', ""Sua maior fonte de consumo é a categoria 'Cozinha': Concentre o uso de forno elétrico/airfryer fora do horário de ponta da Light (17h30-20h30).""]",2399.36,1799.52,False,948
Ineficiente,0.53,"['Seu consumo está acima do esperado para o seu tipo de imóvel — dá pra economizar bastante.', ""Sua maior fonte de consumo é a categoria 'Banheiro': Reduza o tempo de banho e evite usar o chuveiro elétrico na potência máxima, especialmente entre 17h30-20h30.""]",6844.29,5133.22,True,949
Eficiente,0.84,"['Parabéns! Seu consumo está dentro do esperado para o seu perfil. Continue assim.', ""Sua maior fonte de consumo é a categoria 'Cozinha': Concentre o uso de forno elétrico/airfryer fora do horário de ponta da Light (17h30-20h30).""]",262.4,196.8,False,950
Eficiente,0.51,"['Parabéns! Seu consumo está dentro do esperado para o seu perfil. Continue assim.', ""Sua maior fonte de consumo é a categoria 'Cozinha': Concentre o uso de forno elétrico/airfryer fora do horário de ponta da Light (17h30-20h30).""]",779.77,584.83,False,951
Eficiente,0.73,"['Parabéns! Seu consumo está dentro do esperado para o seu perfil. Continue assim.', ""Sua maior fonte de consumo é a categoria 'Cozinha': Concentre o uso de forno elétrico/airfryer fora do horário de ponta da Light (17h30-20h30).""]",595.59,446.69,False,952
Moderado,0.53,"['Seu consumo está na média do seu perfil, mas ainda há espaço pra economizar.', ""Sua maior fonte de consumo é a categoria 'Banheiro': Reduza o tempo de banho e evite usar o chuveiro elétrico na potência máxima, especialmente entre 17h30-20h30.""]",5067.39,3800.54,False,953
Eficiente,0.59,"['Parabéns! Seu consumo está dentro do esperado para o seu perfil. Continue assim.', ""Sua maior fonte de consumo é a categoria 'Climatizacao': Ajuste o ar-condicionado para 23-24°C e evite deixá-lo ligado sem necessidade.""]",2222.62,1666.96,False,954
Moderado,0.51,"['Seu consumo está na média do seu perfil, mas ainda há espaço pra economizar.', ""Sua maior fonte de consumo é a categoria 'Industrial': Distribua o uso do maquinário ao longo do dia -- evite concentrar em horário de ponta (17h30-20h30), quando a tarifa é mais alta.""]",8937.14,6702.86,False,955
Ineficiente,0.53,"['Seu consumo está acima do esperado para o seu tipo de imóvel — dá pra economizar bastante.', ""Sua maior fonte de consumo é a categoria 'Industrial': Distribua o uso do maquinário ao longo do dia -- evite concentrar em horário de ponta (17h30-20h30), quando a tarifa é mais alta.""]",27360.98,20520.74,True,956
Eficiente,0.78,"['Parabéns! Seu consumo está dentro do esperado para o seu perfil. Continue assim.', ""Sua maior fonte de consumo é a categoria 'Cozinha': Concentre o uso de forno elétrico/airfryer fora do horário de ponta da Light (17h30-20h30).""]",817.0,612.75,False,957
Moderado,0.61,"['Seu consumo está na média do seu perfil, mas ainda há espaço pra economizar.', ""Sua maior fonte de consumo é a categoria 'Cozinha': Concentre o uso de forno elétrico/airfryer fora do horário de ponta da Light (17h30-20h30).""]",855.04,641.28,False,958
Moderado,0.6,"['Seu consumo está na média do seu perfil, mas ainda há espaço pra economizar.', ""Sua maior fonte de consumo é a categoria 'TI': Desligue computadores e servidores quando não estiverem em uso.""]",4253.93,3190.45,False,959
Ineficiente,0.78,"['Seu consumo está acima do esperado para o seu tipo de imóvel — dá pra economizar bastante.', ""Sua maior fonte de consumo é a categoria 'Climatizacao': Ajuste o ar-condicionado para 23-24°C e evite deixá-lo ligado sem necessidade.""]",6689.93,5017.45,True,960
Moderado,0.54,"['Seu consumo está na média do seu perfil, mas ainda há espaço pra economizar.', ""Sua maior fonte de consumo é a categoria 'Climatizacao': Ajuste o ar-condicionado para 23-24°C e evite deixá-lo ligado sem necessidade.""]",1906.76,1430.07,False,961
Eficiente,0.59,"['Parabéns! Seu consumo está dentro do esperado para o seu perfil. Continue assim.', ""Sua maior fonte de consumo é a categoria 'Climatizacao': Ajuste o ar-condicionado para 23-24°C e evite deixá-lo ligado sem necessidade.""]",1120.54,840.4,False,962
Ineficiente,0.56,"['Seu consumo está acima do esperado para o seu tipo de imóvel — dá pra economizar bastante.', ""Sua maior fonte de consumo é a categoria 'Iluminacao': Troque lâmpadas convencionais por LED, que consomem bem menos.""]",4653.22,3489.92,True,963
Moderado,0.8,"['Seu consumo está na média do seu perfil, mas ainda há espaço pra economizar.', ""Sua maior fonte de consumo é a categoria 'Banheiro': Reduza o tempo de banho e evite usar o chuveiro elétrico na potência máxima, especialmente entre 17h30-20h30.""]",5436.39,4077.29,False,964
Eficiente,0.75,"['Parabéns! Seu consumo está dentro do esperado para o seu perfil. Continue assim.', ""Sua maior fonte de consumo é a categoria 'Cozinha': Concentre o uso de forno elétrico/airfryer fora do horário de ponta da Light (17h30-20h30).""]",707.74,530.81,False,965
Moderado,0.8,"['Seu consumo está na média do seu perfil, mas ainda há espaço pra economizar.', ""Sua maior fonte de consumo é a categoria 'Banheiro': Reduza o tempo de banho e evite usar o chuveiro elétrico na potência máxima, especialmente entre 17h30-20h30.""]",2424.48,1818.36,False,966
Eficiente,0.48,"['Parabéns! Seu consumo está dentro do esperado para o seu perfil. Continue assim.', ""Sua maior fonte de consumo é a categoria 'Cozinha': Concentre o uso de forno elétrico/airfryer fora do horário de ponta da Light (17h30-20h30).""]",966.59,724.94,False,967
Eficiente,0.6,"['Parabéns! Seu consumo está dentro do esperado para o seu perfil. Continue assim.', ""Sua maior fonte de consumo é a categoria 'Cozinha': Concentre o uso de forno elétrico/airfryer fora do horário de ponta da Light (17h30-20h30).""]",1697.98,1273.48,False,968
Moderado,0.78,"['Seu consumo está na média do seu perfil, mas ainda há espaço pra economizar.', ""Sua maior fonte de consumo é a categoria 'Cozinha': Concentre o uso de forno elétrico/airfryer fora do horário de ponta da Light (17h30-20h30).""]",2225.36,1669.02,False,969
Moderado,0.7,"['Seu consumo está na média do seu perfil, mas ainda há espaço pra economizar.', ""Sua maior fonte de consumo é a categoria 'Banheiro': Reduza o tempo de banho e evite usar o chuveiro elétrico na potência máxima, especialmente entre 17h30-20h30.""]",1991.93,1493.95,False,970
Eficiente,0.97,"['Parabéns! Seu consumo está dentro do esperado para o seu perfil. Continue assim.', ""Sua maior fonte de consumo é a categoria 'Cozinha': Concentre o uso de forno elétrico/airfryer fora do horário de ponta da Light (17h30-20h30).""]",592.58,444.44,False,971
